username,content,timestamp,link,comments,retweets,likes,quotes
@Polypoden,"Electric cars worse for environment than gas-powered vehicles: study ""Half a tonne of battery weight can result in tire emissions that are  almost 400 more times greater than real-world tailpipe emissions&#44;  everything else being equal   thepostmillennial.com/electr…","Mar 6, 2024 · 4:53 PM UTC",/Polypoden/status/1765420554016670166#m,0,1,1,0
@WDogDaddy,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study nypost.com/2024/03/05/busine… via @nypost,"Mar 6, 2024 · 4:53 PM UTC",/WDogDaddy/status/1765420401268490332#m,0,0,0,0
@DebbieV54110270,"Read ""Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study"" on SmartNews: l.smartnews.com/p-cSv4o/3prq… #SmartNews","Mar 6, 2024 · 4:51 PM UTC",/DebbieV54110270/status/1765419991359488217#m,0,0,0,0
@AlanMattNewZ,EVs / petrol worse? news.com.au/technology/motor…,"Mar 6, 2024 · 4:51 PM UTC",/AlanMattNewZ/status/1765419960053202950#m,0,0,0,0
@StaticChat,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study share.newsbreak.com/6bux9kg5,"Mar 6, 2024 · 4:49 PM UTC",/StaticChat/status/1765419441293296114#m,0,0,0,0
@ImperfectUSA,"Gee&#44; who could have guessed?  The ""green"" technology that's being forced upon us isn't so green after all.  What a surprise.  Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study nypost.com/2024/03/05/busine… via @nypost","Mar 6, 2024 · 4:48 PM UTC",/ImperfectUSA/status/1765419305892520448#m,0,2,2,0
@chippiewatcher,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study nypost.com/2024/03/05/busine… via @nypost,"Mar 6, 2024 · 4:47 PM UTC",/chippiewatcher/status/1765418925796299123#m,0,0,0,0
@Debra725NY,"Read ""Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study"" on SmartNews:**Hahahaha* l.smartnews.com/p-352eL/XLqM…","Mar 6, 2024 · 4:43 PM UTC",/Debra725NY/status/1765417941351198984#m,0,0,0,0
,,,,0,0,0,0
@blondie36621,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study nypost.com/2024/03/05/busine… via @nypost,"Mar 6, 2024 · 4:31 PM UTC",/blondie36621/status/1765414932130972071#m,1,0,0,0
@johnzee451,Shocking study makes the case EVs are worse for the environment than gas cars washingtonexaminer.com/polic… via @dcexaminer,"Mar 6, 2024 · 4:29 PM UTC",/johnzee451/status/1765414535391756328#m,0,0,0,0
@marilsequin,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study nypost.com/2024/03/05/busine… via @nypost,"Mar 6, 2024 · 4:27 PM UTC",/marilsequin/status/1765414026056544608#m,0,0,0,0
@Anarke83,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study share.newsbreak.com/6bupp2uv,"Mar 6, 2024 · 4:25 PM UTC",/Anarke83/status/1765413369635303458#m,0,0,0,0
@Kattdd999,No surprise here.  Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study nypost.com/2024/03/05/busine… via @nypost,"Mar 6, 2024 · 4:16 PM UTC",/Kattdd999/status/1765411199015952790#m,0,0,0,0
@ny32007,IMO Dems knew this&#44; but went along with EVs anyway! Dems are corrupt scoundrels.😖😡 Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study nypost.com/2024/03/05/busine…,"Mar 6, 2024 · 4:14 PM UTC",/ny32007/status/1765410555601330194#m,0,0,0,0
@Tvan123456,Electric cars release MORE toxic emissions than gas-powered vehicles and are worse for the environment&#44; resurfaced study warns   EV causes Cancer!  Solution: Wooden Wheels co2coalition.org/news/electr…,"Mar 6, 2024 · 4:11 PM UTC",/Tvan123456/status/1765409772671574124#m,0,0,0,0
@Tom72880174,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study nypost.com/2024/03/05/busine… via @nypost,"Mar 6, 2024 · 4:07 PM UTC",/Tom72880174/status/1765408925216559368#m,0,0,0,1
@knopf_dman,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study nypost.com/2024/03/05/busine…,"Mar 6, 2024 · 4:03 PM UTC",/knopf_dman/status/1765407841542902168#m,0,3,4,0
@Mermaz,This just proves that @TheDemocrats and @GovMurphy don't want us driving at all. It was NEVER about the environment. They despise individual freedom. Independent transportation increases freedom. nj.com/politics/2024/03/get-…,"Mar 6, 2024 · 3:59 PM UTC",/Mermaz/status/1765406741401870779#m,0,0,0,0
@AnnaPri86765033,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study #NewsBreak newsbreakapp.com/n/0rgzXgIQ?…,"Mar 6, 2024 · 3:51 PM UTC",/AnnaPri86765033/status/1765404724856315943#m,0,0,0,0
@CocoReimagined,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars nypost.com/2024/03/05/busine…,"Mar 6, 2024 · 3:47 PM UTC",/CocoReimagined/status/1765403839698805071#m,0,1,1,0
@RDGIFD,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study nypost.com/2024/03/05/busine… via @nypost,"Mar 6, 2024 · 3:40 PM UTC",/RDGIFD/status/1765402181207744642#m,0,0,0,0
@StPauliGirlOG,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study nypost.com/2024/03/05/busine… via @nypost,"Mar 6, 2024 · 3:39 PM UTC",/StPauliGirlOG/status/1765401821294596436#m,0,0,0,0
@Bighorsetrail,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study nypost.com/2024/03/05/busine…,"Mar 6, 2024 · 3:31 PM UTC",/Bighorsetrail/status/1765399772293140530#m,0,0,0,0
@Davis58L,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study share.newsbreak.com/6bsvv07x,"Mar 6, 2024 · 3:30 PM UTC",/Davis58L/status/1765399444302778430#m,0,0,0,0
@gene_melius2,"Read ""Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study' on SmartNews: l.smartnews.com/p-kSJsV/DPup…","Mar 6, 2024 · 3:27 PM UTC",/gene_melius2/status/1765398764980969903#m,0,0,0,0
@sot6ixtv,#REPORT: Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars&#44; according to new study.,"Mar 6, 2024 · 3:23 PM UTC",/sot6ixtv/status/1765397868511207630#m,0,0,0,0
@lanning_erin,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study newsbreakapp.com/n/0rgzXgIQ?…,"Mar 6, 2024 · 3:21 PM UTC",/lanning_erin/status/1765397417162076666#m,0,1,1,0
@miamivandynyu,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study nypost.com/2024/03/05/busine… via @nypost,"Mar 6, 2024 · 3:18 PM UTC",/miamivandynyu/status/1765396445073416347#m,0,0,0,0
,,,,0,0,0,0
@OakMtn2,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study nypost.com/2024/03/05/busine… via @nypost,"Mar 6, 2024 · 3:15 PM UTC",/OakMtn2/status/1765395842905575879#m,0,0,1,0
@Veraelena5,news.com.au/technology/motor…,"Mar 6, 2024 · 3:13 PM UTC",/Veraelena5/status/1765395316658860082#m,0,0,1,0
@badjrsgord,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study nypost.com/2024/03/05/busine… via @nypost,"Mar 6, 2024 · 2:55 PM UTC",/badjrsgord/status/1765390726823657969#m,0,0,0,0
@Mbdliftheavy,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study #NewsBreak newsbreakapp.com/n/0rgzXgIQ?…,"Mar 6, 2024 · 2:53 PM UTC",/Mbdliftheavy/status/1765390152019415357#m,0,0,0,0
@siasek,1/2 🚗💨 Shocking study suggests that electric vehicles could be worse for the environment than gas cars! 🌍⚡️ Find out more here: washingtonexaminer.com/polic… #EVs,"Mar 6, 2024 · 2:51 PM UTC",/siasek/status/1765389767967920224#m,1,0,0,0
@CvBoul1,If these cars weren’t shoved up our arses… I wouldn’t care quite honestly&#44; but it’s reminiscent of the handling of Covid-19 vaccines.  Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study #NewsBreak newsbreakapp.com/n/0rgzXgIQ?…,"Mar 6, 2024 · 2:48 PM UTC",/CvBoul1/status/1765389062221754573#m,0,0,1,0
@techBohn,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study #NewsBreak.  There you have it.   newsbreakapp.com/n/0rgzXgIQ?…,"Mar 6, 2024 · 2:47 PM UTC",/techBohn/status/1765388649724592441#m,0,0,0,0
@Drinkerman,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study nypost.com/2024/03/05/busine… #DemocratsAreDestroyingAmerica,"Mar 6, 2024 · 2:45 PM UTC",/Drinkerman/status/1765388226527633534#m,0,0,0,0
@TerryDr07924574,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study nypost.com/2024/03/05/busine… via @nypost,"Mar 6, 2024 · 2:44 PM UTC",/TerryDr07924574/status/1765387909815730560#m,0,0,1,0
@Moorehaven2024,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study nypost.com/2024/03/05/busine… via @nypost,"Mar 6, 2024 · 2:38 PM UTC",/Moorehaven2024/status/1765386355444437245#m,0,0,0,0
@JohnBaBalt,nypost.com/2024/03/05/busine… Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study EVs release more toxic emissions&#44; are worse for the environment: study,"Mar 6, 2024 · 2:35 PM UTC",/JohnBaBalt/status/1765385744711823510#m,0,0,0,0
@MichaelC0717,"""Electric vehicles release more toxic particles into the atmosphere and are worse for the environment than their gas-powered counterparts&#44; according to a resurfaced study."" @jaredpolis any comments?   We Have More Bad News About Electric Cars  townhall.com/tipsheet/mattve…","Mar 6, 2024 · 2:34 PM UTC",/MichaelC0717/status/1765385498007093368#m,0,4,4,0
@KeithStrege,"Read ""Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study"" on SmartNews: l.smartnews.com/p-F5VrP/UOyc… #SmartNews","Mar 6, 2024 · 2:27 PM UTC",/KeithStrege/status/1765383812395962400#m,0,0,0,0
@yount1130,We've been ringing this bell for a while here on conservative talk radio.   outkick.com/analysis/electri…,"Mar 6, 2024 · 2:15 PM UTC",/yount1130/status/1765380563702251702#m,3,2,7,0
@jamiecobb1973,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study share.newsbreak.com/6btk7b29,"Mar 6, 2024 · 2:14 PM UTC",/jamiecobb1973/status/1765380539287056806#m,0,0,0,0
@TheBonedaddy24,Shocking study makes the case EVs are worse for the environment than gas cars washingtonexaminer.com/news/… via @dcexaminer,"Mar 6, 2024 · 2:09 PM UTC",/TheBonedaddy24/status/1765379103933264067#m,0,0,0,0
@wayne_wood6931,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study nypost.com/2024/03/05/busine…. 'FLOCK' libby cyborg Cali and it's obtuse idiocy and Pedo Joe can CROAK today and MAGA!!!,"Mar 6, 2024 · 2:08 PM UTC",/wayne_wood6931/status/1765378917211205720#m,0,0,0,0
@TheBonedaddy24,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study nypost.com/2024/03/05/busine… via @nypost,"Mar 6, 2024 · 2:08 PM UTC",/TheBonedaddy24/status/1765378803637915895#m,0,0,0,0
@MzkellyMorgan,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study #NewsBreak newsbreakapp.com/n/0rgzXgIQ?…,"Mar 6, 2024 · 2:06 PM UTC",/MzkellyMorgan/status/1765378538675270084#m,0,0,0,0
@RMConservative,EVs are 30 percent heavier on average than petrol-powered vehicles&#44; which causes the brakes and tire treads to wear out faster than standard cars and releases tiny&#44; often toxic particles into the atmosphere. dailymail.co.uk/sciencetech/…,"Mar 6, 2024 · 2:01 PM UTC",/RMConservative/status/1765377168190693473#m,6,60,117,3
,,,,0,0,0,0
@cvolpe,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study nypost.com/2024/03/05/busine… via @nypost WOW,"Mar 6, 2024 · 1:57 PM UTC",/cvolpe/status/1765376179748380846#m,0,0,0,0
@SuskuLondon,"DailyMail:  ""Electric cars release MORE toxic emissions than gas-powered #vehicles and are worse for the #environment&#44; resurfaced study warns.""  This what happens when we are SAVING THE PLANET🌍 with lies and MSM #corruption.","Mar 6, 2024 · 1:51 PM UTC",/SuskuLondon/status/1765374773087916430#m,0,1,3,0
@mortonpeas,Electric cars release more toxic emissions than petrol vehicles mol.im/a/13156803 via @MailOnline,"Mar 6, 2024 · 1:51 PM UTC",/mortonpeas/status/1765374711389700116#m,0,0,0,0
@GiggityVJ,EVs ‘worse for environment than petrol cars’. @Bowenchris meanwhile is destroying the car industry. news.com.au/technology/motor…,"Mar 6, 2024 · 1:42 PM UTC",/GiggityVJ/status/1765372381940609272#m,1,1,4,0
@1984Disrupter,""" Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study 👇  Electric vehicles release more toxic particles into the atmosphere and are worse for the environment than their gas-powered counterparts&#44; according to a resurfaced study.  The study&#44; published by emissions data firm Emission Analytics&#44; was released in 2022 but has attracted a wave of attention this week after being cited in a Wall Street Journal op-ed Sunday.  It found that brakes and tires on EVs release 1&#44;850 times more particle pollution compared to modern tailpipes&#44; which have “efficient” exhaust filters&#44; bringing gas-powered vehicles’ emissions to new lows.  Today&#44; most vehicle-related pollution comes from tire wear.  As heavy cars drive on light-duty tires — most often made with synthetic rubber made from crude oil and other fillers and additives — they deteriorate and release harmful chemicals into the air&#44; according to Emission Analytics.""  Og fra før vet vi altså at CO2 IKKE er forurensing. CO2 er en helt nødvendig gass for alt livet på jorden&#44; og menneskenes egen pust er den største bidragsyteren&#44; og halveres CO2-nivået vil vi alle dø. Jo da&#44; CO2 er en klimagass&#44; men har de facto så beskjeden varmeeffekt gjennom atmosfæren at det knapt er målbart. Metan derimot&#44; har en slik varmeeeffekt. Den gassen er det imidlertid så lite av i atmosfæren at det heller ikke er målbart.   Så&#44; hvorfor fortsetter du å la deg lure av imbesile politikere???? Åh&#44; du blir egentlig ikke lurt&#44; men er bare fryktelig redd for å fremstå som klimafornekter! Skjønner.😉","Mar 6, 2024 · 1:34 PM UTC",/1984Disrupter/status/1765370276886311120#m,0,0,0,0
@SeanSpade3,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study nypost.com/2024/03/05/busine… via @nypost,"Mar 6, 2024 · 1:31 PM UTC",/SeanSpade3/status/1765369561547731152#m,0,0,0,0
@tweetrogerthat,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study share.newsbreak.com/6bt5xop6,"Mar 6, 2024 · 1:28 PM UTC",/tweetrogerthat/status/1765368821970317374#m,0,0,0,0
@PapYoutube,So we're actually being made prisoners in our own 'districts' and charged to drive for pretty much nothing then?  Nice work 👏  🤣🤣 🖕  dailymail.co.uk/sciencetech/…,"Mar 6, 2024 · 1:03 PM UTC",/PapYoutube/status/1765362588366332010#m,0,0,0,0
@js_editor,Electric cars release more toxic emissions than petrol vehicles mol.im/a/13156803 via @MailOnline,"Mar 6, 2024 · 1:02 PM UTC",/js_editor/status/1765362400528601565#m,0,0,0,0
@JoeBett97057451,Electric cars release more toxic emissions than petrol vehicles mol.im/a/13156803 via @MailOnline,"Mar 6, 2024 · 12:59 PM UTC",/JoeBett97057451/status/1765361554856243703#m,0,0,0,0
@DeeSax6,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study share.newsbreak.com/6bswfocn,"Mar 6, 2024 · 12:57 PM UTC",/DeeSax6/status/1765361069055250771#m,0,0,0,0
@DougM52019872,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars:a new study confirms,"Mar 6, 2024 · 12:49 PM UTC",/DougM52019872/status/1765359146923098488#m,0,0,0,0
@chrispataki,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study nypost.com/2024/03/05/busine… via @nypost,"Mar 6, 2024 · 12:47 PM UTC",/chrispataki/status/1765358598215934164#m,0,0,0,0
@RadioPatriot,EVs release more toxic emissions&#44;  worse for environment than gas-powered cars: study radiopatriot.net/2024/03/06/…,"Mar 6, 2024 · 12:46 PM UTC",/RadioPatriot/status/1765358209114464454#m,0,0,1,0
@WTeach2,New Post: Study Claims EVs Are Worse For Environment Than Gas Cars buff.ly/3V0jyYg,"Mar 6, 2024 · 12:43 PM UTC",/WTeach2/status/1765357413736010087#m,0,0,0,0
@LouiseCant4,Electric cars release more toxic emissions than petrol vehicles dailymail.co.uk/sciencetech/…,"Mar 6, 2024 · 12:41 PM UTC",/LouiseCant4/status/1765356941230891187#m,0,0,0,0
@glowboy63,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study nypost.com/2024/03/05/busine…,"Mar 6, 2024 · 12:32 PM UTC",/glowboy63/status/1765354831890239630#m,0,0,0,0
@Randy98766Randy,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study share.newsbreak.com/6bso99wb,"Mar 6, 2024 · 12:30 PM UTC",/Randy98766Randy/status/1765354293404524558#m,0,0,0,0
@scott_cb,Wow&#44; EVs are super bad for the environment   washingtonexaminer.com/news/…,"Mar 6, 2024 · 12:26 PM UTC",/scott_cb/status/1765353214462013786#m,0,0,1,0
@mikekirbyone,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars ~ nypost.com/2024/03/05/busine…,"Mar 6, 2024 · 12:23 PM UTC",/mikekirbyone/status/1765352623622820142#m,0,0,0,0
,,,,0,0,0,0
@ChrisKarate13,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study nypost.com/2024/03/05/busine… via @nypost,"Mar 6, 2024 · 12:17 PM UTC",/ChrisKarate13/status/1765350925009404236#m,0,0,0,0
@rehafer,A new study claims that electric vehicles (EV) release more toxic emissions into the atmosphere and are worse for the environment than gas-powered vehicles.  oann.com/newsroom/study-clai…,"Mar 6, 2024 · 12:06 PM UTC",/rehafer/status/1765348291808505926#m,0,0,0,0
@DresdenJanet,Study: EVs Release More Toxic Emissions and Are Worse for the Environment than Gas-Powered Cars breitbart.com/tech/2024/03/0… via @BreitbartNews,"Mar 6, 2024 · 12:02 PM UTC",/DresdenJanet/status/1765347257895817303#m,0,0,0,0
@Mary26041,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study 🚗🚕🚙🚌🚚🚑🚒 nypost.com/2024/03/05/busine…,"Mar 6, 2024 · 11:58 AM UTC",/Mary26041/status/1765346278819365134#m,0,0,0,0
@craigkellyAFEE,THE ELECTRIC CAR FALLACY   It’s a myth that EV’s are better for the environment.   dailymail.co.uk/sciencetech/…  The EVs have increased weight due to their lithium-ion batteries which causes the tire treads to wear faster&#44; ultimately producing more emissions.  wsj.com/articles/electric-ca…  The Biden administration is reviewing California’s plan to ban the sale of new gasoline-powered cars by 2035. To get federal approval&#44; California claims it “needs” this ban to prevent harm to public health from particulate matter—airborne particles like dust&#44; dirt and soot. But banning gasoline cars would do little to reduce particulate emissions&#44; and it could even increase them.,"Mar 6, 2024 · 11:56 AM UTC",/craigkellyAFEE/status/1765345727893635443#m,11,22,72,3
@StarshipBob53,offthepress.com/theyre-worse…,"Mar 6, 2024 · 11:53 AM UTC",/StarshipBob53/status/1765345005692957168#m,0,0,0,0
@Hippie_Rebel327,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study nypost.com/2024/03/05/busine…,"Mar 6, 2024 · 11:45 AM UTC",/Hippie_Rebel327/status/1765343024358289514#m,2,3,8,0
@CovidiotU,Yeah watch out for those tailpipe emissions! 🔔🔚  Oh you mean a those heavy EVs wear tyres and brakes faster?  But my EV SUV weighs 300kg less than a similar sized diesel Evoque.  Those are frigging everywhere!  Don't buy the Petro-industry lies!   dailymail.co.uk/sciencetech/…,"Mar 6, 2024 · 11:31 AM UTC",/CovidiotU/status/1765339448068260347#m,0,0,0,0
@Sparrow29265987,We Have More Bad News About Electric Cars townhall.com/tipsheet/mattve…,"Mar 6, 2024 · 11:30 AM UTC",/Sparrow29265987/status/1765339246347292879#m,0,0,0,0
@94KEY,STUDY: Electric Vehicles Release More Toxic Emissions Than Gas-Powered Cars tinyurl.com/56cht8sj,"Mar 6, 2024 · 11:19 AM UTC",/94KEY/status/1765336459605942614#m,0,0,0,0
@mattconzo,Shocking study makes the case EVs are worse for the environment than gas cars washingtonexaminer.com/news/…,"Mar 6, 2024 · 11:18 AM UTC",/mattconzo/status/1765336225827750171#m,0,0,0,0
,,,,0,0,0,0
@ProToolsApprvd,Told ya  Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study nypost.com/2024/03/05/busine… via @nypost,"Mar 6, 2024 · 11:12 AM UTC",/ProToolsApprvd/status/1765334606662779382#m,0,0,0,0
@ReggieH57,Electric cars release MORE toxic emissions than gas-powered vehicles and are worse for the environment&#44; resurfaced study warns dailymail.co.uk/sciencetech/…,"Mar 6, 2024 · 11:01 AM UTC",/ReggieH57/status/1765331784957317522#m,0,0,0,0
@nemec_ron,thepostmillennial.com/electr…,"Mar 6, 2024 · 10:57 AM UTC",/nemec_ron/status/1765330913024475534#m,0,0,0,0
@tnewberry51,We Have More Bad News About Electric Cars Matt Vespa  townhall.com/tipsheet/mattve… townhall.com/tipsheet/mattve…,"Mar 6, 2024 · 10:49 AM UTC",/tnewberry51/status/1765328961226023054#m,0,0,0,0
@imcallingyouou2,⁦@Bowenchris⁩ would you like to comment on this report about #EVs being worse for the environment than first thought? #auspol news.com.au/technology/motor…,"Mar 6, 2024 · 10:10 AM UTC",/imcallingyouou2/status/1765319128687231135#m,0,0,0,0
@ThaGutFeeling,"EV cars worse than gas cars: ""As heavy cars drive on light-duty tires — most often made with synthetic rubber made from crude oil and other fillers and additives — they deteriorate and release harmful chemicals into the air"" #EVScam nypost.com/2024/03/05/busine… via @nypost","Mar 6, 2024 · 10:08 AM UTC",/ThaGutFeeling/status/1765318637399781544#m,0,0,0,0
@Tel22730304,Electric cars release more toxic emissions than petrol vehicles mol.im/a/13156803 via @MailOnline,"Mar 6, 2024 · 10:07 AM UTC",/Tel22730304/status/1765318363499188318#m,0,0,0,0
@retailfuturist,Love a contrarian view&#44; especially one with evidence 😁  Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study nypost.com/2024/03/05/busine… via @nypost,"Mar 6, 2024 · 10:06 AM UTC",/retailfuturist/status/1765318029204713981#m,0,0,0,0
@Cityground321,Whoops don’t tell the eco goons! #climatescam dailymail.co.uk/sciencetech/…,"Mar 6, 2024 · 9:44 AM UTC",/Cityground321/status/1765312583442079868#m,0,0,0,0
@Lobuz123,nypost.com/2024/03/05/busine… wsj.com/articles/electric-ca…,"Mar 6, 2024 · 9:18 AM UTC",/Lobuz123/status/1765306033440690230#m,0,0,0,0
@Akbar843302Ali,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars,"Mar 6, 2024 · 9:06 AM UTC",/Akbar843302Ali/status/1765302985817481662#m,0,0,0,0
@HenryJameson18,Electric cars release more toxic emissions than petrol vehicles mol.im/a/13156803,"Mar 6, 2024 · 8:55 AM UTC",/HenryJameson18/status/1765300208814981562#m,0,0,0,0
@marwellwoo,Oh dear @Bowenchris Electric vehicles ‘worse for environment than petrol cars’&#44; study finds news.com.au/technology/motor… via @newscomauHQ,"Mar 6, 2024 · 8:41 AM UTC",/marwellwoo/status/1765296648413130785#m,0,0,0,1
@minioncat264,dailymail.co.uk/sciencetech/…,"Mar 6, 2024 · 8:35 AM UTC",/minioncat264/status/1765295157056835958#m,0,0,0,0
,,,,0,0,0,0
@Mikeoflondon,'Electric cars release more toxic emissions than petrol vehicles'   mol.im/a/13156803 via @MailOnline,"Mar 6, 2024 · 8:33 AM UTC",/Mikeoflondon/status/1765294577404002479#m,0,1,0,0
@olivelaing,Electric cars release more toxic emissions than petrol-powered vehicles and are worse for the environment msn.com/en-gb/cars/news/elec…,"Mar 6, 2024 · 8:28 AM UTC",/olivelaing/status/1765293380169339223#m,0,1,1,0
@TheKingNorbert,EV study: electric cars way more environmental impact currently than counterpart&#44; gas: nypost.com/2024/03/05/busine…,"Mar 6, 2024 · 7:55 AM UTC",/TheKingNorbert/status/1765284984011829353#m,0,0,0,0
@srconnor1983,It has been shown that full EVs are only slightly better over their lifespan due to emmisions from their production. This study would further push in favour of light weight hybrid cars over full EVs. news.com.au/technology/motor…,"Mar 6, 2024 · 7:31 AM UTC",/srconnor1983/status/1765278986157047892#m,0,0,0,0
@nigelmaclennan,"Leading Integrity  Do you recall when the UK population was encouraged by governments to foresake petrol in favour of ""more environmentally friendly diesel&#44;"" and that was shown to be false? Are we seeing a re-run of fake environmental claims?  Read this:  dailymail.co.uk/sciencetech/…","Mar 6, 2024 · 7:29 AM UTC",/nigelmaclennan/status/1765278589300113574#m,1,1,4,0
@thacryp,Oh what a surpise&#44; just a matter of some logical thinking.   Yes I do think ev's are nice&#44; for cities&#44; short drives (under 5km) and slow traffic. We have the oppurtunity to make our way of transportation efficiant&#44; if we are openminded looking at facts!  dailymail.co.uk/sciencetech/…,"Mar 6, 2024 · 7:17 AM UTC",/thacryp/status/1765275505702424702#m,1,0,0,0
@MikePhi65991493,breitbart.com/tech/2024/03/0…,"Mar 6, 2024 · 7:11 AM UTC",/MikePhi65991493/status/1765273953432477750#m,0,0,0,0
@Damonjon45,news.com.au/technology/motor…,"Mar 6, 2024 · 7:06 AM UTC",/Damonjon45/status/1765272797524181254#m,0,0,0,0
@TehOutsider,Electric cars release MORE toxic emissions than gas-powered vehicles and are worse for the environment&#44; resurfaced study warns. EV tires to wear out faster which releases toxic particles 400 times greater than exhaust emissions! dailymail.co.uk/sciencetech/…,"Mar 6, 2024 · 7:00 AM UTC",/TehOutsider/status/1765271142682530030#m,0,0,0,0
@AustConserva,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study..  The study&#44; published by emissions data firm Emission Analytics&#44; was released in 2022 has attracted a wave of attention...  nypost.com/2024/03/05/busine…,"Mar 6, 2024 · 6:55 AM UTC",/AustConserva/status/1765269979468107972#m,0,0,0,0
@EdmundoJMDuarte,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study nypost.com/2024/03/05/busine…,"Mar 6, 2024 · 6:23 AM UTC",/EdmundoJMDuarte/status/1765261788591911248#m,0,0,0,0
@kunc_t,Electric cars release more toxic emissions than petrol vehicles  mol.im/a/13156803 via @MailOnline,"Mar 6, 2024 · 5:47 AM UTC",/kunc_t/status/1765252782582268312#m,0,0,0,0
@MayerFertig,Honestly&#44; one of the funniest things I’ve read in a long time: study shows EVs release more toxic emissions&#44; are worse for the environment than gas cars  nypost.com/2024/03/05/busine…,"Mar 6, 2024 · 5:40 AM UTC",/MayerFertig/status/1765251113203212666#m,0,0,0,0
@FishingSWFL,EV's are a failed experiment.  EV's release more toxic emissions than gas vehicles.   Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study share.newsbreak.com/6bqe5fb0 @POTUS @CNN @MSNBC,"Mar 6, 2024 · 5:39 AM UTC",/FishingSWFL/status/1765250761158500520#m,0,0,0,0
@nypost,Electric vehicles release more toxic emissions&#44; are worse for the environment than gas-powered cars: study trib.al/eQ2wBz0,"Mar 6, 2024 · 5:31 AM UTC",/nypost/status/1765248718553436544#m,95,398,948,65
@TPostMillennial,Electric cars worse for environment than gas-powered vehicles: study  ow.ly/mHSF50QManH ow.ly/mHSF50QManH,"Mar 6, 2024 · 5:20 AM UTC",/TPostMillennial/status/1765245971150131587#m,18,103,227,5
